id,lang,category_id,category_zh,category_en,kind,text,amount,currency,note,date_spec,dates,anchor_date
medical-zh-012,zh,medical,医疗诊疗,Medical Care,expense,今天明天牙科洗牙都花200块,200,CNY,洗牙,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
medical-zh-013,zh,medical,医疗诊疗,Medical Care,expense,香港私家医院诊金800HKD,800,HKD,私家诊金,anchor,2026-08-31,2026-08-31
medical-zh-014,zh,medical,医疗诊疗,Medical Care,expense,血常规检查花了50元,50,CNY,血常规,anchor,2026-08-31,2026-08-31
medical-zh-015,zh,medical,医疗诊疗,Medical Care,expense,心电图检查花了80块,80,CNY,心电图,anchor,2026-08-31,2026-08-31
medical-zh-016,zh,medical,医疗诊疗,Medical Care,expense,妇科检查花了300元,300,CNY,妇科,anchor,2026-08-31,2026-08-31
medical-zh-017,zh,medical,医疗诊疗,Medical Care,expense,今天到后天针灸推拿都花120块,120,CNY,针灸推拿,span:0:2,2026-08-31|2026-09-01|2026-09-02,2026-08-31
medical-zh-018,zh,medical,医疗诊疗,Medical Care,expense,香港公立医院挂号费50HKD,50,HKD,公立挂号,anchor,2026-08-31,2026-08-31
medical-zh-019,zh,medical,医疗诊疗,Medical Care,expense,CT检查花了800元,800,CNY,CT检查,anchor,2026-08-31,2026-08-31
medical-zh-020,zh,medical,医疗诊疗,Medical Care,expense,打破伤风针花了150块,150,CNY,破伤风针,anchor,2026-08-31,2026-08-31
medical-zh-021,zh,medical,医疗诊疗,Medical Care,expense,耳鼻喉科检查花了200元,200,CNY,耳鼻喉,anchor,2026-08-31,2026-08-31
medical-zh-022,zh,medical,医疗诊疗,Medical Care,expense,拔罐刮痧花了80块,80,CNY,拔罐刮痧,anchor,2026-08-31,2026-08-31
medical-zh-023,zh,medical,医疗诊疗,Medical Care,expense,香港体检套餐1500HKD,1500,HKD,体检,anchor,2026-08-31,2026-08-31
medical-zh-024,zh,medical,医疗诊疗,Medical Care,expense,B超检查花了120元,120,CNY,B超,anchor,2026-08-31,2026-08-31
medical-zh-025,zh,medical,医疗诊疗,Medical Care,expense,外科缝合花了300块,300,CNY,缝合,anchor,2026-08-31,2026-08-31
medical-zh-026,zh,medical,医疗诊疗,Medical Care,expense,本周三内科专家挂号费100元,100,CNY,专家号,weekday:3,2026-09-02,2026-08-31
medical-zh-027,zh,medical,医疗诊疗,Medical Care,expense,艾灸调理一次90块,90,CNY,艾灸,anchor,2026-08-31,2026-08-31
medical-zh-028,zh,medical,医疗诊疗,Medical Care,expense,香港牙科补牙500HKD一颗,500,HKD,补牙,anchor,2026-08-31,2026-08-31
medical-zh-029,zh,medical,医疗诊疗,Medical Care,expense,核磁共振检查花了1200元,1200,CNY,核磁共振,anchor,2026-08-31,2026-08-31
medical-zh-030,zh,medical,医疗诊疗,Medical Care,expense,狂犬疫苗五针400块,400,CNY,疫苗,anchor,2026-08-31,2026-08-31
medical-zh-031,zh,medical,医疗诊疗,Medical Care,expense,儿科门诊看病花了180元,180,CNY,儿科,anchor,2026-08-31,2026-08-31
medical-zh-032,zh,medical,医疗诊疗,Medical Care,expense,中药熏蒸花了150块,150,CNY,中药熏蒸,anchor,2026-08-31,2026-08-31
medical-zh-033,zh,medical,医疗诊疗,Medical Care,expense,8月22日香港急症室就诊180HKD,180,HKD,急症室,ymd:2026-08-22,2026-08-22,2026-08-31
medical-zh-034,zh,medical,医疗诊疗,Medical Care,expense,尿常规检查花了30元,30,CNY,尿常规,anchor,2026-08-31,2026-08-31
medical-zh-035,zh,medical,医疗诊疗,Medical Care,expense,上周每天康复治疗一次200块,200,CNY,康复,week:-1,2026-08-24|2026-08-25|2026-08-26|2026-08-27|2026-08-28|2026-08-29|2026-08-30,2026-08-31
medical-zh-036,zh,medical,医疗诊疗,Medical Care,expense,呼吸科挂号花了25元,25,CNY,呼吸科,anchor,2026-08-31,2026-08-31
medical-zh-037,zh,medical,医疗诊疗,Medical Care,expense,小手术清创缝合花了500块,500,CNY,小手术,anchor,2026-08-31,2026-08-31
medical-zh-038,zh,medical,医疗诊疗,Medical Care,expense,香港专科门诊诊金600HKD,600,HKD,专科门诊,anchor,2026-08-31,2026-08-31
medical-zh-039,zh,medical,医疗诊疗,Medical Care,expense,肝功能检查花了120元,120,CNY,肝功能,anchor,2026-08-31,2026-08-31
medical-zh-040,zh,medical,医疗诊疗,Medical Care,expense,腰椎牵引治疗一次80块,80,CNY,腰椎牵引,anchor,2026-08-31,2026-08-31
medical-zh-041,zh,medical,医疗诊疗,Medical Care,expense,皮肤科激光治疗花了800元,800,CNY,激光治疗,anchor,2026-08-31,2026-08-31
medical-zh-042,zh,medical,医疗诊疗,Medical Care,expense,视力验光花了50块,50,CNY,验光,anchor,2026-08-31,2026-08-31
medical-zh-043,zh,medical,医疗诊疗,Medical Care,expense,香港中医诊症300HKD,300,HKD,中医诊症,anchor,2026-08-31,2026-08-31
medical-zh-044,zh,medical,医疗诊疗,Medical Care,expense,胃镜检查花了400元,400,CNY,胃镜,anchor,2026-08-31,2026-08-31
medical-zh-045,zh,medical,医疗诊疗,Medical Care,expense,伤口换药花了30块,30,CNY,换药,anchor,2026-08-31,2026-08-31
medical-zh-046,zh,medical,医疗诊疗,Medical Care,expense,过敏原检测花了600元,600,CNY,过敏检测,anchor,2026-08-31,2026-08-31
medical-zh-047,zh,medical,医疗诊疗,Medical Care,expense,推拿按摩一小时100块,100,CNY,推拿,anchor,2026-08-31,2026-08-31
medical-zh-048,zh,medical,医疗诊疗,Medical Care,expense,香港健康检查2000HKD,2000,HKD,健康检查,anchor,2026-08-31,2026-08-31
medical-zh-049,zh,medical,医疗诊疗,Medical Care,expense,牙齿矫正检查花了200元,200,CNY,矫正检查,anchor,2026-08-31,2026-08-31
medical-zh-050,zh,medical,医疗诊疗,Medical Care,expense,口腔科拍牙片花了80元,80,CNY,牙片,anchor,2026-08-31,2026-08-31
pharmacy-zh-001,zh,pharmacy,药品保健,Pharmacy,expense,昨天买感冒药花了45元,45,CNY,感冒药,rel:-1,2026-08-30,2026-08-31
pharmacy-zh-002,zh,pharmacy,药品保健,Pharmacy,expense,囤退烧药花了120块,120,CNY,退烧药,anchor,2026-08-31,2026-08-31
pharmacy-zh-003,zh,pharmacy,药品保健,Pharmacy,expense,买维生素片花了180HKD,180,HKD,维生素,anchor,2026-08-31,2026-08-31
pharmacy-zh-004,zh,pharmacy,药品保健,Pharmacy,expense,买创可贴碘伏花了25元,25,CNY,外伤用品,anchor,2026-08-31,2026-08-31
pharmacy-zh-005,zh,pharmacy,药品保健,Pharmacy,expense,蛋白粉花了320块,320,CNY,蛋白粉,anchor,2026-08-31,2026-08-31
pharmacy-zh-006,zh,pharmacy,药品保健,Pharmacy,expense,这一周每天降压药按150元记,150,CNY,降压药,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06,2026-08-31
pharmacy-zh-007,zh,pharmacy,药品保健,Pharmacy,expense,买益生菌花了260HKD,260,HKD,益生菌,anchor,2026-08-31,2026-08-31
pharmacy-zh-008,zh,pharmacy,药品保健,Pharmacy,expense,眼药水花了68元,68,CNY,眼药水,anchor,2026-08-31,2026-08-31
pharmacy-zh-009,zh,pharmacy,药品保健,Pharmacy,expense,今天明天海外保健品都按80USD记,80,USD,保健品,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
pharmacy-zh-010,zh,pharmacy,药品保健,Pharmacy,expense,钙片花了110块,110,CNY,钙片,anchor,2026-08-31,2026-08-31
pharmacy-zh-011,zh,pharmacy,药品保健,Pharmacy,expense,买布洛芬花了30元,30,CNY,止痛药,anchor,2026-08-31,2026-08-31
pharmacy-zh-012,zh,pharmacy,药品保健,Pharmacy,expense,健胃消食片花了15块,15,CNY,消食片,anchor,2026-08-31,2026-08-31
pharmacy-zh-013,zh,pharmacy,药品保健,Pharmacy,expense,本周六香港买鱼肝油150HKD,150,HKD,鱼肝油,weekday:6,2026-09-05,2026-08-31
pharmacy-zh-014,zh,pharmacy,药品保健,Pharmacy,expense,碘伏棉签花了10元,10,CNY,外伤用品,anchor,2026-08-31,2026-08-31
pharmacy-zh-015,zh,pharmacy,药品保健,Pharmacy,expense,氨糖软骨素花了198块,198,CNY,软骨素,anchor,2026-08-31,2026-08-31
pharmacy-zh-016,zh,pharmacy,药品保健,Pharmacy,expense,避孕药花了45元,45,CNY,避孕药,anchor,2026-08-31,2026-08-31
pharmacy-zh-017,zh,pharmacy,药品保健,Pharmacy,expense,褪黑素花了89块,89,CNY,褪黑素,anchor,2026-08-31,2026-08-31
pharmacy-zh-018,zh,pharmacy,药品保健,Pharmacy,expense,香港买整肠丸80HKD,80,HKD,肠胃药,anchor,2026-08-31,2026-08-31
pharmacy-zh-019,zh,pharmacy,药品保健,Pharmacy,expense,8月11日感冒药口服液花了58元,58,CNY,感冒药,ymd:2026-08-11,2026-08-11,2026-08-31
pharmacy-zh-020,zh,pharmacy,药品保健,Pharmacy,expense,护肝片花了128块,128,CNY,护肝片,anchor,2026-08-31,2026-08-31
pharmacy-zh-021,zh,pharmacy,药品保健,Pharmacy,expense,医用口罩一盒25元,25,CNY,口罩,anchor,2026-08-31,2026-08-31
pharmacy-zh-022,zh,pharmacy,药品保健,Pharmacy,expense,血糖仪花了299块,299,CNY,血糖仪,anchor,2026-08-31,2026-08-31
pharmacy-zh-023,zh,pharmacy,药品保健,Pharmacy,expense,香港买维生素C100HKD,100,HKD,维生素,anchor,2026-08-31,2026-08-31
pharmacy-zh-024,zh,pharmacy,药品保健,Pharmacy,expense,体温计花了15元,15,CNY,体温计,anchor,2026-08-31,2026-08-31
pharmacy-zh-025,zh,pharmacy,药品保健,Pharmacy,expense,鱼油软胶囊花了168块,168,CNY,鱼油,anchor,2026-08-31,2026-08-31
pharmacy-zh-026,zh,pharmacy,药品保健,Pharmacy,expense,皮炎平药膏花了22元,22,CNY,药膏,anchor,2026-08-31,2026-08-31
pharmacy-zh-027,zh,pharmacy,药品保健,Pharmacy,expense,香港买活络油68HKD,68,HKD,活络油,anchor,2026-08-31,2026-08-31
pharmacy-zh-028,zh,pharmacy,药品保健,Pharmacy,expense,止咳糖浆花了35元,35,CNY,止咳药,anchor,2026-08-31,2026-08-31
pharmacy-zh-029,zh,pharmacy,药品保健,Pharmacy,expense,六味地黄丸花了48块,48,CNY,中成药,anchor,2026-08-31,2026-08-31
pharmacy-zh-030,zh,pharmacy,药品保健,Pharmacy,expense,血压计花了259元,259,CNY,血压计,anchor,2026-08-31,2026-08-31
pharmacy-zh-031,zh,pharmacy,药品保健,Pharmacy,expense,香港买保健品礼盒380HKD,380,HKD,礼盒,anchor,2026-08-31,2026-08-31
pharmacy-zh-032,zh,pharmacy,药品保健,Pharmacy,expense,口腔溃疡散花了12元,12,CNY,口腔药,anchor,2026-08-31,2026-08-31
pharmacy-zh-033,zh,pharmacy,药品保健,Pharmacy,expense,阿胶糕花了298块,298,CNY,阿胶,anchor,2026-08-31,2026-08-31
pharmacy-zh-034,zh,pharmacy,药品保健,Pharmacy,expense,红霉素软膏花了8元,8,CNY,软膏,anchor,2026-08-31,2026-08-31
pharmacy-zh-035,zh,pharmacy,药品保健,Pharmacy,expense,香港买感冒灵50HKD,50,HKD,感冒药,anchor,2026-08-31,2026-08-31
pharmacy-zh-036,zh,pharmacy,药品保健,Pharmacy,expense,胃药奥美拉唑花了45元,45,CNY,胃药,anchor,2026-08-31,2026-08-31
pharmacy-zh-037,zh,pharmacy,药品保健,Pharmacy,expense,叶黄素片花了79块,79,CNY,叶黄素,anchor,2026-08-31,2026-08-31
pharmacy-zh-038,zh,pharmacy,药品保健,Pharmacy,expense,医用酒精花了10元,10,CNY,消毒,anchor,2026-08-31,2026-08-31
pharmacy-zh-039,zh,pharmacy,药品保健,Pharmacy,expense,香港买双飞人药水45HKD,45,HKD,药水,anchor,2026-08-31,2026-08-31
pharmacy-zh-040,zh,pharmacy,药品保健,Pharmacy,expense,咽炎片花了28元,28,CNY,咽炎药,anchor,2026-08-31,2026-08-31
pharmacy-zh-041,zh,pharmacy,药品保健,Pharmacy,expense,丹参滴丸花了65块,65,CNY,中成药,anchor,2026-08-31,2026-08-31
pharmacy-zh-042,zh,pharmacy,药品保健,Pharmacy,expense,创可贴防水型15元,15,CNY,创可贴,anchor,2026-08-31,2026-08-31
pharmacy-zh-043,zh,pharmacy,药品保健,Pharmacy,expense,香港买补钙奶粉200HKD,200,HKD,补钙,anchor,2026-08-31,2026-08-31
pharmacy-zh-044,zh,pharmacy,药品保健,Pharmacy,expense,抗过敏药氯雷他定花了30元,30,CNY,抗过敏,anchor,2026-08-31,2026-08-31
pharmacy-zh-045,zh,pharmacy,药品保健,Pharmacy,expense,三七粉花了128块,128,CNY,三七粉,anchor,2026-08-31,2026-08-31
pharmacy-zh-046,zh,pharmacy,药品保健,Pharmacy,expense,纱布绷带花了18元,18,CNY,纱布,anchor,2026-08-31,2026-08-31
pharmacy-zh-047,zh,pharmacy,药品保健,Pharmacy,expense,香港买必理痛60HKD,60,HKD,止痛药,anchor,2026-08-31,2026-08-31
pharmacy-zh-048,zh,pharmacy,药品保健,Pharmacy,expense,开塞露花了5元,5,CNY,开塞露,anchor,2026-08-31,2026-08-31
pharmacy-zh-049,zh,pharmacy,药品保健,Pharmacy,expense,灵芝孢子粉花了398块,398,CNY,灵芝粉,anchor,2026-08-31,2026-08-31
pharmacy-zh-050,zh,pharmacy,药品保健,Pharmacy,expense,香港买退烧药100HKD,100,HKD,退烧药,anchor,2026-08-31,2026-08-31
education-zh-001,zh,education,教育学习,Education,expense,昨天报英语培训班花了3000元,3000,CNY,英语班,rel:-1,2026-08-30,2026-08-31
education-zh-002,zh,education,教育学习,Education,expense,网课报名费花了1200块,1200,CNY,网课,anchor,2026-08-31,2026-08-31
education-zh-003,zh,education,教育学习,Education,expense,雅思考试费花了2170HKD,2170,HKD,雅思,anchor,2026-08-31,2026-08-31
education-zh-004,zh,education,教育学习,Education,expense,驾照报名费花了4500元,4500,CNY,考驾照,anchor,2026-08-31,2026-08-31
education-zh-005,zh,education,教育学习,Education,expense,技能培训课花了800块,800,CNY,技能培训,anchor,2026-08-31,2026-08-31
education-zh-006,zh,education,教育学习,Education,expense,考研辅导班花了6800元,6800,CNY,考研班,anchor,2026-08-31,2026-08-31
education-zh-007,zh,education,教育学习,Education,expense,本周六编程课学费3500HKD,3500,HKD,编程课,weekday:6,2026-09-05,2026-08-31
education-zh-008,zh,education,教育学习,Education,expense,钢琴课一节200元,200,CNY,钢琴课,anchor,2026-08-31,2026-08-31
education-zh-009,zh,education,教育学习,Education,expense,海外留学申请费500USD,500,USD,留学申请,anchor,2026-08-31,2026-08-31
education-zh-010,zh,education,教育学习,Education,expense,职业资格考试报名花了300块,300,CNY,考证,anchor,2026-08-31,2026-08-31
education-zh-011,zh,education,教育学习,Education,expense,公务员考试培训费2500元,2500,CNY,考公,anchor,2026-08-31,2026-08-31
education-zh-012,zh,education,教育学习,Education,expense,日语入门班1200块,1200,CNY,日语班,anchor,2026-08-31,2026-08-31
education-zh-013,zh,education,教育学习,Education,expense,8月8日香港DSE补习费3000HKD,3000,HKD,DSE补习,ymd:2026-08-08,2026-08-08,2026-08-31
education-zh-014,zh,education,教育学习,Education,expense,会计实操培训1500元,1500,CNY,会计培训,anchor,2026-08-31,2026-08-31
education-zh-015,zh,education,教育学习,Education,expense,舞蹈培训班年费3600块,3600,CNY,舞蹈班,anchor,2026-08-31,2026-08-31
education-zh-016,zh,education,教育学习,Education,expense,托福考试费2100元,2100,CNY,托福,anchor,2026-08-31,2026-08-31
education-zh-017,zh,education,教育学习,Education,expense,设计软件课程2800HKD,2800,HKD,设计课,anchor,2026-08-31,2026-08-31
education-zh-018,zh,education,教育学习,Education,expense,书法班一期800元,800,CNY,书法班,anchor,2026-08-31,2026-08-31
education-zh-019,zh,education,教育学习,Education,expense,健身教练证培训2000块,2000,CNY,教练证,anchor,2026-08-31,2026-08-31
education-zh-020,zh,education,教育学习,Education,expense,GRE考试费1600元,1600,CNY,GRE,anchor,2026-08-31,2026-08-31
education-zh-021,zh,education,教育学习,Education,expense,今天明天香港普通话培训都按1500HKD记,1500,HKD,普通话,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
education-zh-022,zh,education,教育学习,Education,expense,教师资格证面试班1200元,1200,CNY,教资,anchor,2026-08-31,2026-08-31
education-zh-023,zh,education,教育学习,Education,expense,西点烘焙培训2800块,2800,CNY,烘焙课,anchor,2026-08-31,2026-08-31
education-zh-024,zh,education,教育学习,Education,expense,粤语学习班600元,600,CNY,粤语班,anchor,2026-08-31,2026-08-31
education-zh-025,zh,education,教育学习,Education,expense,法律职业资格考试报名费200块,200,CNY,法考,anchor,2026-08-31,2026-08-31
education-zh-026,zh,education,教育学习,Education,expense,香港进修移民咨询费5000HKD,5000,HKD,进修咨询,anchor,2026-08-31,2026-08-31
education-zh-027,zh,education,教育学习,Education,expense,PS软件教程399元,399,CNY,PS教程,anchor,2026-08-31,2026-08-31
education-zh-028,zh,education,教育学习,Education,expense,演讲与口才培训1500块,1500,CNY,口才培训,anchor,2026-08-31,2026-08-31
education-zh-029,zh,education,教育学习,Education,expense,专升本学费每年3000元,3000,CNY,专升本,anchor,2026-08-31,2026-08-31
education-zh-030,zh,education,教育学习,Education,expense,保育员证培训800块,800,CNY,保育员证,anchor,2026-08-31,2026-08-31
education-zh-031,zh,education,教育学习,Education,expense,香港MBA申请费10000HKD,10000,HKD,MBA申请,anchor,2026-08-31,2026-08-31
education-zh-032,zh,education,教育学习,Education,expense,原画设计网课4500元,4500,CNY,原画课,anchor,2026-08-31,2026-08-31
education-zh-033,zh,education,教育学习,Education,expense,叉车证考试报名600块,600,CNY,叉车证,anchor,2026-08-31,2026-08-31
education-zh-034,zh,education,教育学习,Education,expense,一级建造师培训5000元,5000,CNY,建造师,anchor,2026-08-31,2026-08-31
education-zh-035,zh,education,教育学习,Education,expense,心理咨询师培训2800块,2800,CNY,心理师,anchor,2026-08-31,2026-08-31
education-zh-036,zh,education,教育学习,Education,expense,香港雅思一对一500HKD每小时,500,HKD,雅思一对一,anchor,2026-08-31,2026-08-31
education-zh-037,zh,education,教育学习,Education,expense,证券从业资格考试报名61元,61,CNY,证券考试,anchor,2026-08-31,2026-08-31
education-zh-038,zh,education,教育学习,Education,expense,主持人培训1800块,1800,CNY,主持人,anchor,2026-08-31,2026-08-31
education-zh-039,zh,education,教育学习,Education,expense,注册会计师网课3200元,3200,CNY,注会网课,anchor,2026-08-31,2026-08-31
education-zh-040,zh,education,教育学习,Education,expense,化妆师培训3500块,3500,CNY,化妆培训,anchor,2026-08-31,2026-08-31
education-zh-041,zh,education,教育学习,Education,expense,香港升学规划咨询2000HKD,2000,HKD,升学咨询,anchor,2026-08-31,2026-08-31
education-zh-042,zh,education,教育学习,Education,expense,Python编程入门课99元,99,CNY,Python课,anchor,2026-08-31,2026-08-31
education-zh-043,zh,education,教育学习,Education,expense,人力资源管理师培训1200块,1200,CNY,人力证,anchor,2026-08-31,2026-08-31
education-zh-044,zh,education,教育学习,Education,expense,执业药师考试报名150元,150,CNY,药师考试,anchor,2026-08-31,2026-08-31
education-zh-045,zh,education,教育学习,Education,expense,电商运营培训2000块,2000,CNY,电商培训,anchor,2026-08-31,2026-08-31
education-zh-046,zh,education,教育学习,Education,expense,香港粤语一对一300HKD每小时,300,HKD,粤语一对一,anchor,2026-08-31,2026-08-31
education-zh-047,zh,education,教育学习,Education,expense,新媒体运营课899元,899,CNY,新媒体课,anchor,2026-08-31,2026-08-31
education-zh-048,zh,education,教育学习,Education,expense,塔吊司机证培训1500块,1500,CNY,塔吊证,anchor,2026-08-31,2026-08-31
education-zh-049,zh,education,教育学习,Education,expense,考研资料费200元,200,CNY,考研资料,anchor,2026-08-31,2026-08-31
education-zh-050,zh,education,教育学习,Education,expense,香港补习社补习每小时200HKD,200,HKD,补习,anchor,2026-08-31,2026-08-31
books_stationery-zh-001,zh,books_stationery,书籍文具,Books and Stationery,expense,买专业书花了120元,120,CNY,专业书,anchor,2026-08-31,2026-08-31
books_stationery-zh-002,zh,books_stationery,书籍文具,Books and Stationery,expense,昨天买笔记本笔花了35块,35,CNY,文具,rel:-1,2026-08-30,2026-08-31
books_stationery-zh-003,zh,books_stationery,书籍文具,Books and Stationery,expense,买英文原版书花了180HKD,180,HKD,原版书,anchor,2026-08-31,2026-08-31
books_stationery-zh-004,zh,books_stationery,书籍文具,Books and Stationery,expense,打印资料花了50元,50,CNY,打印,anchor,2026-08-31,2026-08-31
books_stationery-zh-005,zh,books_stationery,书籍文具,Books and Stationery,expense,本周三买文具套装花了88块,88,CNY,文具,weekday:3,2026-09-02,2026-08-31
books_stationery-zh-006,zh,books_stationery,书籍文具,Books and Stationery,expense,小说实体书花了49元,49,CNY,小说,anchor,2026-08-31,2026-08-31
books_stationery-zh-007,zh,books_stationery,书籍文具,Books and Stationery,expense,买画笔纸花了150HKD,150,HKD,画材,anchor,2026-08-31,2026-08-31
books_stationery-zh-008,zh,books_stationery,书籍文具,Books and Stationery,expense,订书器文件夹花了60元,60,CNY,办公用品,anchor,2026-08-31,2026-08-31
books_stationery-zh-009,zh,books_stationery,书籍文具,Books and Stationery,expense,海外买教材120USD,120,USD,海外教材,anchor,2026-08-31,2026-08-31
books_stationery-zh-010,zh,books_stationery,书籍文具,Books and Stationery,expense,买字帖花了28块,28,CNY,字帖,anchor,2026-08-31,2026-08-31
books_stationery-zh-011,zh,books_stationery,书籍文具,Books and Stationery,expense,考研参考书花了200元,200,CNY,参考书,anchor,2026-08-31,2026-08-31
books_stationery-zh-012,zh,books_stationery,书籍文具,Books and Stationery,expense,这一周每天中性笔按盒15块,15,CNY,文具,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06,2026-08-31
books_stationery-zh-013,zh,books_stationery,书籍文具,Books and Stationery,expense,香港诚品书店买书250HKD,250,HKD,书店,anchor,2026-08-31,2026-08-31
books_stationery-zh-014,zh,books_stationery,书籍文具,Books and Stationery,expense,8月16日复印身份证花了2元,2,CNY,复印,ymd:2026-08-16,2026-08-16,2026-08-31
books_stationery-zh-015,zh,books_stationery,书籍文具,Books and Stationery,expense,装订论文花了30块,30,CNY,装订,anchor,2026-08-31,2026-08-31
books_stationery-zh-016,zh,books_stationery,书籍文具,Books and Stationery,expense,精装版图书花了98元,98,CNY,精装书,anchor,2026-08-31,2026-08-31
books_stationery-zh-017,zh,books_stationery,书籍文具,Books and Stationery,expense,彩铅套装花了128块,128,CNY,画材,anchor,2026-08-31,2026-08-31
books_stationery-zh-018,zh,books_stationery,书籍文具,Books and Stationery,expense,香港教材书300HKD,300,HKD,教材,anchor,2026-08-31,2026-08-31
books_stationery-zh-019,zh,books_stationery,书籍文具,Books and Stationery,expense,今天明天便利贴都花了8元,8,CNY,文具,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
books_stationery-zh-020,zh,books_stationery,书籍文具,Books and Stationery,expense,胶棒剪刀花了15块,15,CNY,文具,anchor,2026-08-31,2026-08-31
books_stationery-zh-021,zh,books_stationery,书籍文具,Books and Stationery,expense,技术开发文档书籍158元,158,CNY,技术书,anchor,2026-08-31,2026-08-31
books_stationery-zh-022,zh,books_stationery,书籍文具,Books and Stationery,expense,素描本花了25块,25,CNY,素描本,anchor,2026-08-31,2026-08-31
books_stationery-zh-023,zh,books_stationery,书籍文具,Books and Stationery,expense,香港漫画书100HKD,100,HKD,漫画,anchor,2026-08-31,2026-08-31
books_stationery-zh-024,zh,books_stationery,书籍文具,Books and Stationery,expense,文件袋十个10元,10,CNY,办公用品,anchor,2026-08-31,2026-08-31
books_stationery-zh-025,zh,books_stationery,书籍文具,Books and Stationery,expense,钢笔墨水花了45块,45,CNY,钢笔,anchor,2026-08-31,2026-08-31
books_stationery-zh-026,zh,books_stationery,书籍文具,Books and Stationery,expense,畅销书排行榜书籍59元,59,CNY,畅销书,anchor,2026-08-31,2026-08-31
books_stationery-zh-027,zh,books_stationery,书籍文具,Books and Stationery,expense,马克笔套装88块,88,CNY,画材,anchor,2026-08-31,2026-08-31
books_stationery-zh-028,zh,books_stationery,书籍文具,Books and Stationery,expense,香港考试用书350HKD,350,HKD,考试书,anchor,2026-08-31,2026-08-31
books_stationery-zh-029,zh,books_stationery,书籍文具,Books and Stationery,expense,回形针长尾夹花了12元,12,CNY,办公用品,anchor,2026-08-31,2026-08-31
books_stationery-zh-030,zh,books_stationery,书籍文具,Books and Stationery,expense,笔记本电脑支架89块,89,CNY,电脑配件,anchor,2026-08-31,2026-08-31
books_stationery-zh-031,zh,books_stationery,书籍文具,Books and Stationery,expense,诗集散文集花了68元,68,CNY,文学书,anchor,2026-08-31,2026-08-31
books_stationery-zh-032,zh,books_stationery,书籍文具,Books and Stationery,expense,水彩颜料套装128块,128,CNY,画材,anchor,2026-08-31,2026-08-31
books_stationery-zh-033,zh,books_stationery,书籍文具,Books and Stationery,expense,香港字典词典180HKD,180,HKD,词典,anchor,2026-08-31,2026-08-31
books_stationery-zh-034,zh,books_stationery,书籍文具,Books and Stationery,expense,书签套装花了20元,20,CNY,文具,anchor,2026-08-31,2026-08-31
books_stationery-zh-035,zh,books_stationery,书籍文具,Books and Stationery,expense,计算器花了50块,50,CNY,文具,anchor,2026-08-31,2026-08-31
books_stationery-zh-036,zh,books_stationery,书籍文具,Books and Stationery,expense,历史类书籍78元,78,CNY,历史书,anchor,2026-08-31,2026-08-31
books_stationery-zh-037,zh,books_stationery,书籍文具,Books and Stationery,expense,画架画板花了150块,150,CNY,画材,anchor,2026-08-31,2026-08-31
books_stationery-zh-038,zh,books_stationery,书籍文具,Books and Stationery,expense,香港儿童绘本120HKD,120,HKD,绘本,anchor,2026-08-31,2026-08-31
books_stationery-zh-039,zh,books_stationery,书籍文具,Books and Stationery,expense,橡皮尺子套装8元,8,CNY,文具,anchor,2026-08-31,2026-08-31
books_stationery-zh-040,zh,books_stationery,书籍文具,Books and Stationery,expense,文件夹收纳盒35块,35,CNY,办公用品,anchor,2026-08-31,2026-08-31
books_stationery-zh-041,zh,books_stationery,书籍文具,Books and Stationery,expense,心理学书籍128元,128,CNY,心理书,anchor,2026-08-31,2026-08-31
books_stationery-zh-042,zh,books_stationery,书籍文具,Books and Stationery,expense,宣纸毛边纸50块,50,CNY,文房,anchor,2026-08-31,2026-08-31
books_stationery-zh-043,zh,books_stationery,书籍文具,Books and Stationery,expense,香港商业书籍280HKD,280,HKD,商业书,anchor,2026-08-31,2026-08-31
books_stationery-zh-044,zh,books_stationery,书籍文具,Books and Stationery,expense,便签本花了10元,10,CNY,文具,anchor,2026-08-31,2026-08-31
books_stationery-zh-045,zh,books_stationery,书籍文具,Books and Stationery,expense,订书钉回形针5块,5,CNY,办公用品,anchor,2026-08-31,2026-08-31
books_stationery-zh-046,zh,books_stationery,书籍文具,Books and Stationery,expense,编程技术书籍199元,199,CNY,技术书,anchor,2026-08-31,2026-08-31
books_stationery-zh-047,zh,books_stationery,书籍文具,Books and Stationery,expense,毛笔砚台套装200块,200,CNY,文房,anchor,2026-08-31,2026-08-31
books_stationery-zh-048,zh,books_stationery,书籍文具,Books and Stationery,expense,香港旅游攻略书88HKD,88,HKD,旅游书,anchor,2026-08-31,2026-08-31
books_stationery-zh-049,zh,books_stationery,书籍文具,Books and Stationery,expense,错题本花了12元,12,CNY,文具,anchor,2026-08-31,2026-08-31
books_stationery-zh-050,zh,books_stationery,书籍文具,Books and Stationery,expense,精装笔记本68块,68,CNY,笔记本,anchor,2026-08-31,2026-08-31
leisure-zh-001,zh,leisure,休闲娱乐,Leisure,expense,昨天去KTV唱歌花了380元,380,CNY,KTV,rel:-1,2026-08-30,2026-08-31
