id,lang,category_id,category_zh,category_en,kind,text,amount,currency,note,date_spec,dates,anchor_date
medical-en-047,en,medical,医疗诊疗,Medical Care,expense,Massage therapy one hour 100 bucks,100,CNY,Massage therapy,anchor,2026-08-31,2026-08-31
medical-zh-048,zh,medical,医疗诊疗,Medical Care,expense,香港健康检查2000HKD,2000,HKD,健康检查,anchor,2026-08-31,2026-08-31
medical-en-048,en,medical,医疗诊疗,Medical Care,expense,HK health screening 2000 HKD,2000,HKD,Health screening,anchor,2026-08-31,2026-08-31
medical-zh-049,zh,medical,医疗诊疗,Medical Care,expense,牙齿矫正检查花了200元,200,CNY,矫正检查,anchor,2026-08-31,2026-08-31
medical-en-049,en,medical,医疗诊疗,Medical Care,expense,Orthodontic checkup 200 yuan,200,CNY,Orthodontic exam,anchor,2026-08-31,2026-08-31
medical-zh-050,zh,medical,医疗诊疗,Medical Care,expense,口腔科拍牙片花了80元,80,CNY,牙片,anchor,2026-08-31,2026-08-31
medical-en-050,en,medical,医疗诊疗,Medical Care,expense,Dental X-ray 80 yuan,80,CNY,Dental X-ray,anchor,2026-08-31,2026-08-31
pharmacy-zh-001,zh,pharmacy,药品保健,Pharmacy,expense,昨天买感冒药花了45元,45,CNY,感冒药,rel:-1,2026-08-30,2026-08-31
pharmacy-en-001,en,pharmacy,药品保健,Pharmacy,expense,Bought cold medicine yesterday for 45 yuan,45,CNY,cold medicine,rel:-1,2026-08-30,2026-08-31
pharmacy-zh-002,zh,pharmacy,药品保健,Pharmacy,expense,囤退烧药花了120块,120,CNY,退烧药,anchor,2026-08-31,2026-08-31
pharmacy-en-002,en,pharmacy,药品保健,Pharmacy,expense,Stocked up on fever reducers for 120 bucks,120,CNY,fever medicine,anchor,2026-08-31,2026-08-31
pharmacy-zh-003,zh,pharmacy,药品保健,Pharmacy,expense,买维生素片花了180HKD,180,HKD,维生素,anchor,2026-08-31,2026-08-31
pharmacy-en-003,en,pharmacy,药品保健,Pharmacy,expense,Vitamin pills cost 180 HKD,180,HKD,vitamins,anchor,2026-08-31,2026-08-31
pharmacy-zh-004,zh,pharmacy,药品保健,Pharmacy,expense,买创可贴碘伏花了25元,25,CNY,外伤用品,anchor,2026-08-31,2026-08-31
pharmacy-en-004,en,pharmacy,药品保健,Pharmacy,expense,Band-aids and iodine cost 25 yuan,25,CNY,wound supplies,anchor,2026-08-31,2026-08-31
pharmacy-zh-005,zh,pharmacy,药品保健,Pharmacy,expense,蛋白粉花了320块,320,CNY,蛋白粉,anchor,2026-08-31,2026-08-31
pharmacy-en-005,en,pharmacy,药品保健,Pharmacy,expense,Protein powder was 320 bucks,320,CNY,protein powder,anchor,2026-08-31,2026-08-31
pharmacy-zh-006,zh,pharmacy,药品保健,Pharmacy,expense,这一周每天降压药按150元记,150,CNY,降压药,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06,2026-08-31
pharmacy-en-006,en,pharmacy,药品保健,Pharmacy,expense,Log 150 yuan daily this week for blood pressure meds,150,CNY,blood pressure meds,week:0,2026-08-31|2026-09-01|2026-09-02|2026-09-03|2026-09-04|2026-09-05|2026-09-06,2026-08-31
pharmacy-zh-007,zh,pharmacy,药品保健,Pharmacy,expense,买益生菌花了260HKD,260,HKD,益生菌,anchor,2026-08-31,2026-08-31
pharmacy-en-007,en,pharmacy,药品保健,Pharmacy,expense,Probiotics cost 260 HKD,260,HKD,probiotics,anchor,2026-08-31,2026-08-31
pharmacy-zh-008,zh,pharmacy,药品保健,Pharmacy,expense,眼药水花了68元,68,CNY,眼药水,anchor,2026-08-31,2026-08-31
pharmacy-en-008,en,pharmacy,药品保健,Pharmacy,expense,Eye drops were 68 yuan,68,CNY,eye drops,anchor,2026-08-31,2026-08-31
pharmacy-zh-009,zh,pharmacy,药品保健,Pharmacy,expense,今天明天海外保健品都按80USD记,80,USD,保健品,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
pharmacy-en-009,en,pharmacy,药品保健,Pharmacy,expense,Log 80 USD today and tomorrow for overseas supplements,80,USD,supplements,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
pharmacy-zh-010,zh,pharmacy,药品保健,Pharmacy,expense,钙片花了110块,110,CNY,钙片,anchor,2026-08-31,2026-08-31
pharmacy-en-010,en,pharmacy,药品保健,Pharmacy,expense,Calcium tablets cost 110 bucks,110,CNY,calcium tablets,anchor,2026-08-31,2026-08-31
pharmacy-zh-011,zh,pharmacy,药品保健,Pharmacy,expense,买布洛芬花了30元,30,CNY,止痛药,anchor,2026-08-31,2026-08-31
pharmacy-en-011,en,pharmacy,药品保健,Pharmacy,expense,Ibuprofen cost 30 yuan,30,CNY,pain reliever,anchor,2026-08-31,2026-08-31
pharmacy-zh-012,zh,pharmacy,药品保健,Pharmacy,expense,健胃消食片花了15块,15,CNY,消食片,anchor,2026-08-31,2026-08-31
pharmacy-en-012,en,pharmacy,药品保健,Pharmacy,expense,Digestive tablets were 15 bucks,15,CNY,digestive tablets,anchor,2026-08-31,2026-08-31
pharmacy-zh-013,zh,pharmacy,药品保健,Pharmacy,expense,本周六香港买鱼肝油150HKD,150,HKD,鱼肝油,weekday:6,2026-09-05,2026-08-31
pharmacy-en-013,en,pharmacy,药品保健,Pharmacy,expense,"Cod liver oil in HK this Saturday, 150 HKD",150,HKD,cod liver oil,weekday:6,2026-09-05,2026-08-31
pharmacy-zh-014,zh,pharmacy,药品保健,Pharmacy,expense,碘伏棉签花了10元,10,CNY,外伤用品,anchor,2026-08-31,2026-08-31
pharmacy-en-014,en,pharmacy,药品保健,Pharmacy,expense,Iodine swabs cost 10 yuan,10,CNY,wound supplies,anchor,2026-08-31,2026-08-31
pharmacy-zh-015,zh,pharmacy,药品保健,Pharmacy,expense,氨糖软骨素花了198块,198,CNY,软骨素,anchor,2026-08-31,2026-08-31
pharmacy-en-015,en,pharmacy,药品保健,Pharmacy,expense,Glucosamine supplement was 198 bucks,198,CNY,glucosamine,anchor,2026-08-31,2026-08-31
pharmacy-zh-016,zh,pharmacy,药品保健,Pharmacy,expense,避孕药花了45元,45,CNY,避孕药,anchor,2026-08-31,2026-08-31
pharmacy-en-016,en,pharmacy,药品保健,Pharmacy,expense,Birth control pills cost 45 yuan,45,CNY,birth control,anchor,2026-08-31,2026-08-31
pharmacy-zh-017,zh,pharmacy,药品保健,Pharmacy,expense,褪黑素花了89块,89,CNY,褪黑素,anchor,2026-08-31,2026-08-31
pharmacy-en-017,en,pharmacy,药品保健,Pharmacy,expense,Melatonin was 89 bucks,89,CNY,melatonin,anchor,2026-08-31,2026-08-31
pharmacy-zh-018,zh,pharmacy,药品保健,Pharmacy,expense,香港买整肠丸80HKD,80,HKD,肠胃药,anchor,2026-08-31,2026-08-31
pharmacy-en-018,en,pharmacy,药品保健,Pharmacy,expense,Stomach pills in HK cost 80 HKD,80,HKD,stomach medicine,anchor,2026-08-31,2026-08-31
pharmacy-zh-019,zh,pharmacy,药品保健,Pharmacy,expense,8月11日感冒药口服液花了58元,58,CNY,感冒药,ymd:2026-08-11,2026-08-11,2026-08-31
pharmacy-en-019,en,pharmacy,药品保健,Pharmacy,expense,Cold syrup on Aug 11 cost 58 yuan,58,CNY,cold medicine,ymd:2026-08-11,2026-08-11,2026-08-31
pharmacy-zh-020,zh,pharmacy,药品保健,Pharmacy,expense,护肝片花了128块,128,CNY,护肝片,anchor,2026-08-31,2026-08-31
pharmacy-en-020,en,pharmacy,药品保健,Pharmacy,expense,Liver support pills were 128 bucks,128,CNY,liver supplement,anchor,2026-08-31,2026-08-31
pharmacy-zh-021,zh,pharmacy,药品保健,Pharmacy,expense,医用口罩一盒25元,25,CNY,口罩,anchor,2026-08-31,2026-08-31
pharmacy-en-021,en,pharmacy,药品保健,Pharmacy,expense,Medical masks box cost 25 yuan,25,CNY,face masks,anchor,2026-08-31,2026-08-31
pharmacy-zh-022,zh,pharmacy,药品保健,Pharmacy,expense,血糖仪花了299块,299,CNY,血糖仪,anchor,2026-08-31,2026-08-31
pharmacy-en-022,en,pharmacy,药品保健,Pharmacy,expense,Blood glucose meter was 299 bucks,299,CNY,glucose meter,anchor,2026-08-31,2026-08-31
pharmacy-zh-023,zh,pharmacy,药品保健,Pharmacy,expense,香港买维生素C100HKD,100,HKD,维生素,anchor,2026-08-31,2026-08-31
pharmacy-en-023,en,pharmacy,药品保健,Pharmacy,expense,Vitamin C in HK cost 100 HKD,100,HKD,vitamins,anchor,2026-08-31,2026-08-31
pharmacy-zh-024,zh,pharmacy,药品保健,Pharmacy,expense,体温计花了15元,15,CNY,体温计,anchor,2026-08-31,2026-08-31
pharmacy-en-024,en,pharmacy,药品保健,Pharmacy,expense,Thermometer cost 15 yuan,15,CNY,thermometer,anchor,2026-08-31,2026-08-31
pharmacy-zh-025,zh,pharmacy,药品保健,Pharmacy,expense,鱼油软胶囊花了168块,168,CNY,鱼油,anchor,2026-08-31,2026-08-31
pharmacy-en-025,en,pharmacy,药品保健,Pharmacy,expense,Fish oil capsules were 168 bucks,168,CNY,fish oil,anchor,2026-08-31,2026-08-31
pharmacy-zh-026,zh,pharmacy,药品保健,Pharmacy,expense,皮炎平药膏花了22元,22,CNY,药膏,anchor,2026-08-31,2026-08-31
pharmacy-en-026,en,pharmacy,药品保健,Pharmacy,expense,Skin cream cost 22 yuan,22,CNY,ointment,anchor,2026-08-31,2026-08-31
pharmacy-zh-027,zh,pharmacy,药品保健,Pharmacy,expense,香港买活络油68HKD,68,HKD,活络油,anchor,2026-08-31,2026-08-31
pharmacy-en-027,en,pharmacy,药品保健,Pharmacy,expense,Pain relief oil in HK cost 68 HKD,68,HKD,pain relief oil,anchor,2026-08-31,2026-08-31
pharmacy-zh-028,zh,pharmacy,药品保健,Pharmacy,expense,止咳糖浆花了35元,35,CNY,止咳药,anchor,2026-08-31,2026-08-31
pharmacy-en-028,en,pharmacy,药品保健,Pharmacy,expense,Cough syrup was 35 yuan,35,CNY,cough medicine,anchor,2026-08-31,2026-08-31
pharmacy-zh-029,zh,pharmacy,药品保健,Pharmacy,expense,六味地黄丸花了48块,48,CNY,中成药,anchor,2026-08-31,2026-08-31
pharmacy-en-029,en,pharmacy,药品保健,Pharmacy,expense,Traditional Chinese pills cost 48 bucks,48,CNY,TCM pills,anchor,2026-08-31,2026-08-31
pharmacy-zh-030,zh,pharmacy,药品保健,Pharmacy,expense,血压计花了259元,259,CNY,血压计,anchor,2026-08-31,2026-08-31
pharmacy-en-030,en,pharmacy,药品保健,Pharmacy,expense,Blood pressure monitor was 259 yuan,259,CNY,blood pressure monitor,anchor,2026-08-31,2026-08-31
pharmacy-zh-031,zh,pharmacy,药品保健,Pharmacy,expense,香港买保健品礼盒380HKD,380,HKD,礼盒,anchor,2026-08-31,2026-08-31
pharmacy-en-031,en,pharmacy,药品保健,Pharmacy,expense,Health gift set in HK cost 380 HKD,380,HKD,gift set,anchor,2026-08-31,2026-08-31
pharmacy-zh-032,zh,pharmacy,药品保健,Pharmacy,expense,口腔溃疡散花了12元,12,CNY,口腔药,anchor,2026-08-31,2026-08-31
pharmacy-en-032,en,pharmacy,药品保健,Pharmacy,expense,Mouth ulcer powder cost 12 yuan,12,CNY,mouth medicine,anchor,2026-08-31,2026-08-31
pharmacy-zh-033,zh,pharmacy,药品保健,Pharmacy,expense,阿胶糕花了298块,298,CNY,阿胶,anchor,2026-08-31,2026-08-31
pharmacy-en-033,en,pharmacy,药品保健,Pharmacy,expense,Ejiao cake was 298 bucks,298,CNY,ejiao,anchor,2026-08-31,2026-08-31
pharmacy-zh-034,zh,pharmacy,药品保健,Pharmacy,expense,红霉素软膏花了8元,8,CNY,软膏,anchor,2026-08-31,2026-08-31
pharmacy-en-034,en,pharmacy,药品保健,Pharmacy,expense,Erythromycin ointment cost 8 yuan,8,CNY,ointment,anchor,2026-08-31,2026-08-31
pharmacy-zh-035,zh,pharmacy,药品保健,Pharmacy,expense,香港买感冒灵50HKD,50,HKD,感冒药,anchor,2026-08-31,2026-08-31
pharmacy-en-035,en,pharmacy,药品保健,Pharmacy,expense,Cold medicine in HK cost 50 HKD,50,HKD,cold medicine,anchor,2026-08-31,2026-08-31
pharmacy-zh-036,zh,pharmacy,药品保健,Pharmacy,expense,胃药奥美拉唑花了45元,45,CNY,胃药,anchor,2026-08-31,2026-08-31
pharmacy-en-036,en,pharmacy,药品保健,Pharmacy,expense,Omeprazole stomach pills cost 45 yuan,45,CNY,stomach medicine,anchor,2026-08-31,2026-08-31
pharmacy-zh-037,zh,pharmacy,药品保健,Pharmacy,expense,叶黄素片花了79块,79,CNY,叶黄素,anchor,2026-08-31,2026-08-31
pharmacy-en-037,en,pharmacy,药品保健,Pharmacy,expense,Lutein tablets were 79 bucks,79,CNY,lutein,anchor,2026-08-31,2026-08-31
pharmacy-zh-038,zh,pharmacy,药品保健,Pharmacy,expense,医用酒精花了10元,10,CNY,消毒,anchor,2026-08-31,2026-08-31
pharmacy-en-038,en,pharmacy,药品保健,Pharmacy,expense,Medical alcohol cost 10 yuan,10,CNY,disinfectant,anchor,2026-08-31,2026-08-31
pharmacy-zh-039,zh,pharmacy,药品保健,Pharmacy,expense,香港买双飞人药水45HKD,45,HKD,药水,anchor,2026-08-31,2026-08-31
pharmacy-en-039,en,pharmacy,药品保健,Pharmacy,expense,Double Prawn oil in HK cost 45 HKD,45,HKD,medicinal oil,anchor,2026-08-31,2026-08-31
pharmacy-zh-040,zh,pharmacy,药品保健,Pharmacy,expense,咽炎片花了28元,28,CNY,咽炎药,anchor,2026-08-31,2026-08-31
pharmacy-en-040,en,pharmacy,药品保健,Pharmacy,expense,Sore throat tablets cost 28 yuan,28,CNY,sore throat medicine,anchor,2026-08-31,2026-08-31
pharmacy-zh-041,zh,pharmacy,药品保健,Pharmacy,expense,丹参滴丸花了65块,65,CNY,中成药,anchor,2026-08-31,2026-08-31
pharmacy-en-041,en,pharmacy,药品保健,Pharmacy,expense,Danshen pills were 65 bucks,65,CNY,TCM pills,anchor,2026-08-31,2026-08-31
pharmacy-zh-042,zh,pharmacy,药品保健,Pharmacy,expense,创可贴防水型15元,15,CNY,创可贴,anchor,2026-08-31,2026-08-31
pharmacy-en-042,en,pharmacy,药品保健,Pharmacy,expense,Waterproof band-aids cost 15 yuan,15,CNY,band-aids,anchor,2026-08-31,2026-08-31
pharmacy-zh-043,zh,pharmacy,药品保健,Pharmacy,expense,香港买补钙奶粉200HKD,200,HKD,补钙,anchor,2026-08-31,2026-08-31
pharmacy-en-043,en,pharmacy,药品保健,Pharmacy,expense,Calcium milk powder in HK cost 200 HKD,200,HKD,calcium supplement,anchor,2026-08-31,2026-08-31
pharmacy-zh-044,zh,pharmacy,药品保健,Pharmacy,expense,抗过敏药氯雷他定花了30元,30,CNY,抗过敏,anchor,2026-08-31,2026-08-31
pharmacy-en-044,en,pharmacy,药品保健,Pharmacy,expense,Loratadine allergy pills cost 30 yuan,30,CNY,allergy medicine,anchor,2026-08-31,2026-08-31
pharmacy-zh-045,zh,pharmacy,药品保健,Pharmacy,expense,三七粉花了128块,128,CNY,三七粉,anchor,2026-08-31,2026-08-31
pharmacy-en-045,en,pharmacy,药品保健,Pharmacy,expense,Panax notoginseng powder was 128 bucks,128,CNY,notoginseng powder,anchor,2026-08-31,2026-08-31
pharmacy-zh-046,zh,pharmacy,药品保健,Pharmacy,expense,纱布绷带花了18元,18,CNY,纱布,anchor,2026-08-31,2026-08-31
pharmacy-en-046,en,pharmacy,药品保健,Pharmacy,expense,Gauze bandages cost 18 yuan,18,CNY,gauze,anchor,2026-08-31,2026-08-31
pharmacy-zh-047,zh,pharmacy,药品保健,Pharmacy,expense,香港买必理痛60HKD,60,HKD,止痛药,anchor,2026-08-31,2026-08-31
pharmacy-en-047,en,pharmacy,药品保健,Pharmacy,expense,Panadol in HK cost 60 HKD,60,HKD,pain reliever,anchor,2026-08-31,2026-08-31
pharmacy-zh-048,zh,pharmacy,药品保健,Pharmacy,expense,开塞露花了5元,5,CNY,开塞露,anchor,2026-08-31,2026-08-31
pharmacy-en-048,en,pharmacy,药品保健,Pharmacy,expense,Laxative suppository cost 5 yuan,5,CNY,laxative,anchor,2026-08-31,2026-08-31
pharmacy-zh-049,zh,pharmacy,药品保健,Pharmacy,expense,灵芝孢子粉花了398块,398,CNY,灵芝粉,anchor,2026-08-31,2026-08-31
pharmacy-en-049,en,pharmacy,药品保健,Pharmacy,expense,Reishi spore powder was 398 bucks,398,CNY,reishi powder,anchor,2026-08-31,2026-08-31
pharmacy-zh-050,zh,pharmacy,药品保健,Pharmacy,expense,香港买退烧药100HKD,100,HKD,退烧药,anchor,2026-08-31,2026-08-31
pharmacy-en-050,en,pharmacy,药品保健,Pharmacy,expense,Fever reducers in HK cost 100 HKD,100,HKD,fever medicine,anchor,2026-08-31,2026-08-31
education-zh-001,zh,education,教育学习,Education,expense,昨天报英语培训班花了3000元,3000,CNY,英语班,rel:-1,2026-08-30,2026-08-31
education-en-001,en,education,教育学习,Education,expense,"Signed up for English class yesterday, 3000 yuan",3000,CNY,English class,rel:-1,2026-08-30,2026-08-31
education-zh-002,zh,education,教育学习,Education,expense,网课报名费花了1200块,1200,CNY,网课,anchor,2026-08-31,2026-08-31
education-en-002,en,education,教育学习,Education,expense,Online course enrollment was 1200 bucks,1200,CNY,online course,anchor,2026-08-31,2026-08-31
education-zh-003,zh,education,教育学习,Education,expense,雅思考试费花了2170HKD,2170,HKD,雅思,anchor,2026-08-31,2026-08-31
education-en-003,en,education,教育学习,Education,expense,IELTS exam fee cost 2170 HKD,2170,HKD,IELTS,anchor,2026-08-31,2026-08-31
education-zh-004,zh,education,教育学习,Education,expense,驾照报名费花了4500元,4500,CNY,考驾照,anchor,2026-08-31,2026-08-31
education-en-004,en,education,教育学习,Education,expense,Driving license registration cost 4500 yuan,4500,CNY,driving license,anchor,2026-08-31,2026-08-31
education-zh-005,zh,education,教育学习,Education,expense,技能培训课花了800块,800,CNY,技能培训,anchor,2026-08-31,2026-08-31
education-en-005,en,education,教育学习,Education,expense,Skills training course was 800 bucks,800,CNY,skills training,anchor,2026-08-31,2026-08-31
education-zh-006,zh,education,教育学习,Education,expense,考研辅导班花了6800元,6800,CNY,考研班,anchor,2026-08-31,2026-08-31
education-en-006,en,education,教育学习,Education,expense,Grad school prep class cost 6800 yuan,6800,CNY,grad school prep,anchor,2026-08-31,2026-08-31
education-zh-007,zh,education,教育学习,Education,expense,本周六编程课学费3500HKD,3500,HKD,编程课,weekday:6,2026-09-05,2026-08-31
education-en-007,en,education,教育学习,Education,expense,"Coding class tuition this Saturday, 3500 HKD",3500,HKD,coding class,weekday:6,2026-09-05,2026-08-31
education-zh-008,zh,education,教育学习,Education,expense,钢琴课一节200元,200,CNY,钢琴课,anchor,2026-08-31,2026-08-31
education-en-008,en,education,教育学习,Education,expense,Piano lesson one session cost 200 yuan,200,CNY,piano lesson,anchor,2026-08-31,2026-08-31
education-zh-009,zh,education,教育学习,Education,expense,海外留学申请费500USD,500,USD,留学申请,anchor,2026-08-31,2026-08-31
education-en-009,en,education,教育学习,Education,expense,Study abroad application fee 500 USD,500,USD,study abroad app,anchor,2026-08-31,2026-08-31
education-zh-010,zh,education,教育学习,Education,expense,职业资格考试报名花了300块,300,CNY,考证,anchor,2026-08-31,2026-08-31
education-en-010,en,education,教育学习,Education,expense,Professional exam registration was 300 bucks,300,CNY,certification exam,anchor,2026-08-31,2026-08-31
education-zh-011,zh,education,教育学习,Education,expense,公务员考试培训费2500元,2500,CNY,考公,anchor,2026-08-31,2026-08-31
education-en-011,en,education,教育学习,Education,expense,Civil service exam training cost 2500 yuan,2500,CNY,civil service prep,anchor,2026-08-31,2026-08-31
education-zh-012,zh,education,教育学习,Education,expense,日语入门班1200块,1200,CNY,日语班,anchor,2026-08-31,2026-08-31
education-en-012,en,education,教育学习,Education,expense,Japanese beginner class was 1200 bucks,1200,CNY,Japanese class,anchor,2026-08-31,2026-08-31
education-zh-013,zh,education,教育学习,Education,expense,8月8日香港DSE补习费3000HKD,3000,HKD,DSE补习,ymd:2026-08-08,2026-08-08,2026-08-31
education-en-013,en,education,教育学习,Education,expense,HK DSE tutoring on Aug 8 cost 3000 HKD,3000,HKD,DSE tutoring,ymd:2026-08-08,2026-08-08,2026-08-31
education-zh-014,zh,education,教育学习,Education,expense,会计实操培训1500元,1500,CNY,会计培训,anchor,2026-08-31,2026-08-31
education-en-014,en,education,教育学习,Education,expense,Accounting hands-on training cost 1500 yuan,1500,CNY,accounting training,anchor,2026-08-31,2026-08-31
education-zh-015,zh,education,教育学习,Education,expense,舞蹈培训班年费3600块,3600,CNY,舞蹈班,anchor,2026-08-31,2026-08-31
education-en-015,en,education,教育学习,Education,expense,Dance class annual fee was 3600 bucks,3600,CNY,dance class,anchor,2026-08-31,2026-08-31
education-zh-016,zh,education,教育学习,Education,expense,托福考试费2100元,2100,CNY,托福,anchor,2026-08-31,2026-08-31
education-en-016,en,education,教育学习,Education,expense,TOEFL exam fee cost 2100 yuan,2100,CNY,TOEFL,anchor,2026-08-31,2026-08-31
education-zh-017,zh,education,教育学习,Education,expense,设计软件课程2800HKD,2800,HKD,设计课,anchor,2026-08-31,2026-08-31
education-en-017,en,education,教育学习,Education,expense,Design software course 2800 HKD,2800,HKD,design course,anchor,2026-08-31,2026-08-31
education-zh-018,zh,education,教育学习,Education,expense,书法班一期800元,800,CNY,书法班,anchor,2026-08-31,2026-08-31
education-en-018,en,education,教育学习,Education,expense,Calligraphy class one term cost 800 yuan,800,CNY,calligraphy class,anchor,2026-08-31,2026-08-31
education-zh-019,zh,education,教育学习,Education,expense,健身教练证培训2000块,2000,CNY,教练证,anchor,2026-08-31,2026-08-31
education-en-019,en,education,教育学习,Education,expense,Fitness trainer cert training was 2000 bucks,2000,CNY,trainer cert,anchor,2026-08-31,2026-08-31
education-zh-020,zh,education,教育学习,Education,expense,GRE考试费1600元,1600,CNY,GRE,anchor,2026-08-31,2026-08-31
education-en-020,en,education,教育学习,Education,expense,GRE exam fee cost 1600 yuan,1600,CNY,GRE,anchor,2026-08-31,2026-08-31
education-zh-021,zh,education,教育学习,Education,expense,今天明天香港普通话培训都按1500HKD记,1500,HKD,普通话,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
education-en-021,en,education,教育学习,Education,expense,Log 1500 HKD today and tomorrow for HK Mandarin training,1500,HKD,Mandarin training,"rel:0,1",2026-08-31|2026-09-01,2026-08-31
education-zh-022,zh,education,教育学习,Education,expense,教师资格证面试班1200元,1200,CNY,教资,anchor,2026-08-31,2026-08-31
education-en-022,en,education,教育学习,Education,expense,Teacher cert interview class cost 1200 yuan,1200,CNY,teacher cert,anchor,2026-08-31,2026-08-31
education-zh-023,zh,education,教育学习,Education,expense,西点烘焙培训2800块,2800,CNY,烘焙课,anchor,2026-08-31,2026-08-31
education-en-023,en,education,教育学习,Education,expense,Pastry baking training was 2800 bucks,2800,CNY,baking class,anchor,2026-08-31,2026-08-31
education-zh-024,zh,education,教育学习,Education,expense,粤语学习班600元,600,CNY,粤语班,anchor,2026-08-31,2026-08-31
education-en-024,en,education,教育学习,Education,expense,Cantonese class cost 600 yuan,600,CNY,Cantonese class,anchor,2026-08-31,2026-08-31
education-zh-025,zh,education,教育学习,Education,expense,法律职业资格考试报名费200块,200,CNY,法考,anchor,2026-08-31,2026-08-31
education-en-025,en,education,教育学习,Education,expense,Bar exam registration fee was 200 bucks,200,CNY,bar exam,anchor,2026-08-31,2026-08-31
education-zh-026,zh,education,教育学习,Education,expense,香港进修移民咨询费5000HKD,5000,HKD,进修咨询,anchor,2026-08-31,2026-08-31
education-en-026,en,education,教育学习,Education,expense,HK further study consulting fee 5000 HKD,5000,HKD,study consulting,anchor,2026-08-31,2026-08-31
education-zh-027,zh,education,教育学习,Education,expense,PS软件教程399元,399,CNY,PS教程,anchor,2026-08-31,2026-08-31
education-en-027,en,education,教育学习,Education,expense,Photoshop tutorial cost 399 yuan,399,CNY,PS tutorial,anchor,2026-08-31,2026-08-31
education-zh-028,zh,education,教育学习,Education,expense,演讲与口才培训1500块,1500,CNY,口才培训,anchor,2026-08-31,2026-08-31
education-en-028,en,education,教育学习,Education,expense,Public speaking training was 1500 bucks,1500,CNY,public speaking,anchor,2026-08-31,2026-08-31
education-zh-029,zh,education,教育学习,Education,expense,专升本学费每年3000元,3000,CNY,专升本,anchor,2026-08-31,2026-08-31
education-en-029,en,education,教育学习,Education,expense,Associate degree tuition yearly cost 3000 yuan,3000,CNY,associate degree,anchor,2026-08-31,2026-08-31
education-zh-030,zh,education,教育学习,Education,expense,保育员证培训800块,800,CNY,保育员证,anchor,2026-08-31,2026-08-31
education-en-030,en,education,教育学习,Education,expense,Childcare worker cert training was 800 bucks,800,CNY,childcare cert,anchor,2026-08-31,2026-08-31
education-zh-031,zh,education,教育学习,Education,expense,香港MBA申请费10000HKD,10000,HKD,MBA申请,anchor,2026-08-31,2026-08-31
education-en-031,en,education,教育学习,Education,expense,HK MBA application fee 10000 HKD,10000,HKD,MBA application,anchor,2026-08-31,2026-08-31
education-zh-032,zh,education,教育学习,Education,expense,原画设计网课4500元,4500,CNY,原画课,anchor,2026-08-31,2026-08-31
education-en-032,en,education,教育学习,Education,expense,Concept art online course cost 4500 yuan,4500,CNY,concept art class,anchor,2026-08-31,2026-08-31
education-zh-033,zh,education,教育学习,Education,expense,叉车证考试报名600块,600,CNY,叉车证,anchor,2026-08-31,2026-08-31
education-en-033,en,education,教育学习,Education,expense,Forklift license exam registration was 600 bucks,600,CNY,forklift license,anchor,2026-08-31,2026-08-31
education-zh-034,zh,education,教育学习,Education,expense,一级建造师培训5000元,5000,CNY,建造师,anchor,2026-08-31,2026-08-31
education-en-034,en,education,教育学习,Education,expense,Level 1 constructor training cost 5000 yuan,5000,CNY,constructor cert,anchor,2026-08-31,2026-08-31
education-zh-035,zh,education,教育学习,Education,expense,心理咨询师培训2800块,2800,CNY,心理师,anchor,2026-08-31,2026-08-31
education-en-035,en,education,教育学习,Education,expense,Counselor training was 2800 bucks,2800,CNY,counselor training,anchor,2026-08-31,2026-08-31
education-zh-036,zh,education,教育学习,Education,expense,香港雅思一对一500HKD每小时,500,HKD,雅思一对一,anchor,2026-08-31,2026-08-31
education-en-036,en,education,教育学习,Education,expense,HK IELTS one-on-one 500 HKD per hour,500,HKD,IELTS tutoring,anchor,2026-08-31,2026-08-31
education-zh-037,zh,education,教育学习,Education,expense,证券从业资格考试报名61元,61,CNY,证券考试,anchor,2026-08-31,2026-08-31
education-en-037,en,education,教育学习,Education,expense,Securities exam registration cost 61 yuan,61,CNY,securities exam,anchor,2026-08-31,2026-08-31
education-zh-038,zh,education,教育学习,Education,expense,主持人培训1800块,1800,CNY,主持人,anchor,2026-08-31,2026-08-31
education-en-038,en,education,教育学习,Education,expense,Host training was 1800 bucks,1800,CNY,host training,anchor,2026-08-31,2026-08-31
education-zh-039,zh,education,教育学习,Education,expense,注册会计师网课3200元,3200,CNY,注会网课,anchor,2026-08-31,2026-08-31
education-en-039,en,education,教育学习,Education,expense,CPA online course cost 3200 yuan,3200,CNY,CPA course,anchor,2026-08-31,2026-08-31
education-zh-040,zh,education,教育学习,Education,expense,化妆师培训3500块,3500,CNY,化妆培训,anchor,2026-08-31,2026-08-31
education-en-040,en,education,教育学习,Education,expense,Makeup artist training was 3500 bucks,3500,CNY,makeup training,anchor,2026-08-31,2026-08-31
education-zh-041,zh,education,教育学习,Education,expense,香港升学规划咨询2000HKD,2000,HKD,升学咨询,anchor,2026-08-31,2026-08-31
education-en-041,en,education,教育学习,Education,expense,HK school planning consulting 2000 HKD,2000,HKD,school consulting,anchor,2026-08-31,2026-08-31
